number,opened_at,resolved_at,closed_at,priority,urgency,impact,category,assignment_group,reassignment_count,reopen_count,made_sla,resolution_time_hours
INC0006488,2016-03-14 09:30:00,2016-03-14 14:05:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 3,1,0,False,4.583333333333333
INC0006490,2016-03-14 09:31:00,2016-03-15 15:46:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 50,3,0,False,30.25
INC0006491,2016-03-14 09:32:00,2016-03-14 15:07:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 27,0,0,False,5.583333333333333
INC0006492,2016-03-14 09:33:00,2016-03-15 11:57:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 70,1,0,False,26.4
INC0006493,2016-03-14 09:34:00,2016-03-14 11:36:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 55,0,0,False,2.033333333333333
INC0006494,2016-03-14 09:36:00,2016-03-23 11:00:00,2016-03-28 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 61,Group 73,1,0,False,217.4
INC0006495,2016-03-14 09:37:00,2016-03-14 13:14:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,1,0,False,3.6166666666666667
INC0006497,2016-03-14 09:39:00,2016-03-15 11:59:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 24,Group 30,0,0,False,26.333333333333332
INC0006499,2016-03-14 09:40:00,2016-03-14 14:25:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 24,0,0,False,4.75
INC0006502,2016-03-14 09:45:00,2016-03-14 11:03:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 24,0,0,False,1.3
INC0006504,2016-03-14 09:48:00,2016-03-23 10:05:00,2016-03-28 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 61,Group 73,1,0,False,216.28333333333333
INC0006506,2016-03-14 09:49:00,2016-03-15 09:54:00,2016-03-20 10:01:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 60,2,0,True,24.083333333333332
INC0006508,2016-03-14 09:51:00,2016-03-14 10:18:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 70,1,0,False,0.45
INC0006509,2016-03-14 09:53:00,2016-03-23 10:01:00,2016-03-28 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 61,Group 73,1,0,False,216.13333333333333
INC0006510,2016-03-14 09:54:00,2016-03-31 10:39:00,2016-04-05 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 24,Group 24,0,0,False,408.75
INC0006511,2016-03-14 09:54:00,2016-03-14 09:57:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 51,Group 64,0,0,False,0.05
INC0006513,2016-03-14 09:55:00,2016-03-21 16:27:00,2016-03-26 16:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 25,0,0,False,174.53333333333333
INC0006514,2016-03-14 09:58:00,2016-03-15 08:04:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 51,Group 64,0,0,False,22.1
INC0006516,2016-03-14 10:00:00,2016-03-15 14:43:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 27,1,0,False,28.716666666666665
INC0006517,2016-03-14 10:01:00,2016-03-30 10:57:00,2016-04-04 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 26,2,0,False,384.93333333333334
INC0006519,2016-03-14 10:02:00,2016-03-16 13:23:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 24,3,0,False,51.35
INC0006520,2016-03-14 10:02:00,2016-03-14 18:14:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 25,1,0,False,8.2
INC0006521,2016-03-14 10:03:00,2016-03-14 10:13:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,0,0,False,0.16666666666666666
INC0006522,2016-03-14 10:04:00,2016-03-18 09:36:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 25,0,0,False,95.53333333333333
INC0006525,2016-03-14 10:08:00,2016-03-23 15:46:00,2016-03-28 15:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,2,0,False,221.63333333333333
INC0006526,2016-03-14 10:08:00,2016-03-14 13:26:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 70,1,0,False,3.3
INC0006527,2016-03-14 10:08:00,2016-03-17 10:55:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 25,1,0,False,72.78333333333333
INC0006528,2016-03-14 10:08:00,2016-03-17 16:46:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 39,1,0,False,78.63333333333334
INC0006529,2016-03-14 10:09:00,2016-03-15 12:02:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 46,1,0,False,25.883333333333333
INC0006530,2016-03-14 10:09:00,2016-03-22 13:00:00,2016-03-27 13:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 25,4,0,False,194.85
INC0006532,2016-03-14 10:11:00,2016-03-14 13:27:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,1,0,False,3.2666666666666666
INC0006534,2016-03-14 10:13:00,2016-03-17 11:14:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 76,1,0,False,73.01666666666667
INC0006537,2016-03-14 10:15:00,2016-03-14 13:07:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 70,1,0,False,2.8666666666666667
INC0006540,2016-03-14 10:16:00,2016-03-16 15:37:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 21,1,0,False,53.35
INC0006542,2016-03-14 10:17:00,2016-03-24 13:50:00,2016-03-29 13:59:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 70,2,0,False,243.55
INC0006543,2016-03-14 10:18:00,2016-03-14 10:20:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 64,0,0,False,0.03333333333333333
INC0006544,2016-03-14 10:19:00,2016-03-23 14:37:00,2016-03-28 14:59:00,2 - high,1 - High,2 - Medium,category 46,Group 15,1,0,False,220.3
INC0006545,2016-03-14 10:19:00,2016-03-15 15:42:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,False,29.383333333333333
INC0006548,2016-03-14 10:21:00,2016-03-14 10:30:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 46,,0,0,False,0.15
INC0006549,2016-03-14 10:23:00,2016-03-14 11:16:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 20,0,0,False,0.8833333333333333
INC0006550,2016-03-14 10:24:00,2016-03-22 11:41:00,2016-03-27 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,False,193.28333333333333
INC0006551,2016-03-14 10:24:00,2016-03-17 17:45:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 25,3,0,False,79.35
INC0006552,2016-03-14 10:25:00,2016-03-14 11:13:00,2016-03-24 18:52:00,4 - low,3 - Low,3 - Low,category 53,Group 24,0,0,True,0.8
INC0006553,2016-03-14 10:25:00,2016-03-16 10:18:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 35,Group 70,1,0,False,47.88333333333333
INC0006554,2016-03-14 10:25:00,2016-03-22 14:43:00,2016-03-27 14:59:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 70,1,0,False,196.3
INC0006555,2016-03-14 10:25:00,2016-03-22 16:18:00,2016-03-27 16:59:00,3 - moderate,2 - Medium,2 - Medium,category 37,,0,0,False,197.88333333333333
INC0006556,2016-03-14 10:25:00,2016-03-21 11:01:00,2016-03-26 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 35,Group 70,1,0,False,168.6
INC0006558,2016-03-14 10:27:00,2016-03-14 10:29:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 64,0,0,False,0.03333333333333333
INC0006559,2016-03-14 10:27:00,2016-03-21 12:05:00,2016-03-26 12:59:00,3 - moderate,2 - Medium,2 - Medium,category 24,Group 25,2,0,False,169.63333333333333
INC0006561,2016-03-14 10:29:00,2016-03-31 09:38:00,2016-04-05 09:59:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 25,2,0,False,407.15
INC0006562,2016-03-14 10:30:00,2016-03-21 11:06:00,2016-03-26 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,False,168.6
INC0006564,2016-03-14 10:31:00,2016-03-14 10:35:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 46,0,0,False,0.06666666666666667
INC0006566,2016-03-14 10:32:00,2016-03-23 10:53:00,2016-03-28 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 61,Group 73,1,0,False,216.35
INC0006567,2016-03-14 10:32:00,2016-03-14 10:41:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 61,Group 70,1,0,False,0.15
INC0006568,2016-03-14 10:33:00,2016-03-16 12:05:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 34,Group 27,0,0,False,49.53333333333333
INC0006569,2016-03-14 10:33:00,2016-03-15 11:38:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 59,1,0,False,25.083333333333332
INC0006570,2016-03-14 10:34:00,2016-03-16 09:22:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,False,46.8
INC0006571,2016-03-14 10:35:00,2016-03-18 07:38:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,2,0,False,93.05
INC0006573,2016-03-14 10:36:00,2016-03-22 12:37:00,2016-03-27 12:59:00,3 - moderate,2 - Medium,2 - Medium,category 41,Group 70,1,0,False,194.01666666666668
INC0006574,2016-03-14 10:36:00,2016-03-16 10:48:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 70,1,0,False,48.2
INC0006575,2016-03-14 10:37:00,2016-03-15 11:08:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 25,1,0,False,24.516666666666666
INC0006578,2016-03-14 10:39:00,2016-03-14 16:08:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 70,1,0,False,5.483333333333333
INC0006580,2016-03-14 10:40:00,2016-03-14 11:47:00,2016-03-24 18:52:00,4 - low,3 - Low,3 - Low,category 20,Group 30,1,0,True,1.1166666666666667
INC0006581,2016-03-14 10:41:00,2016-03-15 09:39:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 64,2,0,False,22.966666666666665
INC0006582,2016-03-14 10:44:00,2016-03-18 09:54:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 70,4,0,False,95.16666666666667
INC0006583,2016-03-14 10:45:00,2016-03-22 12:38:00,2016-03-27 12:59:00,3 - moderate,2 - Medium,2 - Medium,category 41,Group 70,1,0,False,193.88333333333333
INC0006584,2016-03-14 10:48:00,2016-03-15 16:21:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 24,Group 25,0,0,False,29.55
INC0006585,2016-03-14 10:49:00,2016-03-23 15:44:00,2016-03-28 15:59:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 70,1,0,False,220.91666666666666
INC0006587,2016-03-14 10:50:00,2016-03-14 11:47:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 30,0,0,False,0.95
INC0006588,2016-03-14 10:51:00,2016-03-14 11:43:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 23,3,0,False,0.8666666666666667
INC0006590,2016-03-14 10:53:00,2016-03-14 11:03:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 51,Group 64,0,0,False,0.16666666666666666
INC0006591,2016-03-14 10:53:00,2016-03-14 10:57:00,2016-03-24 18:52:00,4 - low,3 - Low,3 - Low,category 32,Group 70,0,0,True,0.06666666666666667
INC0006592,2016-03-14 10:53:00,2016-03-23 09:07:00,2016-03-28 09:59:00,3 - moderate,2 - Medium,2 - Medium,category 61,Group 74,1,0,False,214.23333333333332
INC0006593,2016-03-14 10:54:00,2016-03-22 11:21:00,2016-03-27 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 30,0,0,False,192.45
INC0006595,2016-03-14 10:55:00,2016-03-17 15:28:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 64,0,0,False,76.55
INC0006602,2016-03-14 11:03:00,2016-03-14 11:42:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 51,Group 64,0,0,False,0.65
INC0006603,2016-03-14 11:03:00,2016-03-15 11:16:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 30,1,0,False,24.216666666666665
INC0006605,2016-03-14 11:04:00,2016-03-14 11:17:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,0,0,False,0.21666666666666667
INC0006607,2016-03-14 11:04:00,2016-03-15 16:43:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 40,Group 70,3,0,False,29.65
INC0006609,2016-03-14 11:06:00,2016-03-29 17:59:00,2016-04-03 18:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 29,3,0,False,366.8833333333333
INC0006610,2016-03-14 11:06:00,2016-03-17 08:59:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,False,69.88333333333334
INC0006611,2016-03-14 11:06:00,2016-03-14 11:18:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,0,0,False,0.2
INC0006612,2016-03-14 11:06:00,2016-03-15 11:54:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 25,1,0,False,24.8
INC0006614,2016-03-14 11:09:00,2016-03-15 11:15:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 23,0,0,False,24.1
INC0006617,2016-03-14 11:13:00,2016-03-24 09:35:00,2016-03-29 09:59:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 64,0,0,False,238.36666666666667
INC0006619,2016-03-14 11:15:00,2016-03-23 10:00:00,2016-03-28 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 61,Group 73,1,0,False,214.75
INC0006622,2016-03-14 11:16:00,2016-03-24 12:09:00,2016-03-29 12:59:00,3 - moderate,2 - Medium,2 - Medium,category 61,Group 54,2,0,False,240.88333333333333
INC0006623,2016-03-14 11:16:00,2016-03-14 12:29:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 64,0,0,False,1.2166666666666666
INC0006627,2016-03-14 11:18:00,2016-03-24 09:38:00,2016-03-29 09:59:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 64,0,0,False,238.33333333333334
INC0006629,2016-03-14 11:20:00,2016-03-14 11:28:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,0,0,False,0.13333333333333333
INC0006630,2016-03-14 11:20:00,2016-03-31 17:43:00,2016-04-05 17:59:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 15,1,0,False,414.3833333333333
INC0006631,2016-03-14 11:20:00,2016-03-15 15:07:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 39,3,0,False,27.783333333333335
INC0006632,2016-03-14 11:21:00,2016-03-14 15:30:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 13,Group 23,1,0,False,4.15
INC0006634,2016-03-14 11:24:00,2016-03-14 14:38:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 24,0,0,False,3.2333333333333334
INC0006636,2016-03-14 11:27:00,2016-03-17 14:38:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 27,4,0,False,75.18333333333334
INC0006637,2016-03-14 11:29:00,2016-03-23 08:28:00,2016-03-28 08:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 30,2,1,False,212.98333333333332
INC0006640,2016-03-14 11:34:00,2016-03-15 16:45:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 70,3,0,False,29.183333333333334
INC0006642,2016-03-14 11:40:00,2016-03-22 11:32:00,2016-03-27 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 70,1,0,False,191.86666666666667
INC0006643,2016-03-14 11:41:00,2016-03-22 11:25:00,2016-03-27 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,1,0,False,191.73333333333332
INC0006646,2016-03-14 11:43:00,2016-03-15 10:55:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 25,0,0,False,23.2
INC0006647,2016-03-14 11:44:00,2016-03-15 01:21:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,1,1,False,13.616666666666667
INC0006650,2016-03-14 11:48:00,2016-03-16 14:31:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 66,0,0,False,50.71666666666667
INC0006651,2016-03-14 11:49:00,2016-03-14 11:52:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 51,Group 64,0,0,False,0.05
INC0006654,2016-03-14 11:51:00,2016-03-14 12:38:00,2016-03-24 18:52:00,2 - high,2 - Medium,1 - High,category 42,Group 70,0,0,False,0.7833333333333333
INC0006655,2016-03-14 11:51:00,2016-03-16 16:48:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 27,1,0,False,52.95
INC0006658,2016-03-14 11:54:00,2016-03-15 12:00:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 34,Group 23,1,0,False,24.1
INC0006660,2016-03-14 11:57:00,2016-03-16 10:30:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 34,Group 27,1,0,False,46.55
INC0006663,2016-03-14 12:00:00,2016-03-22 15:48:00,2016-03-27 15:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 25,2,0,False,195.8
INC0006665,2016-03-14 12:02:00,2016-03-23 16:16:00,2016-03-28 16:59:00,3 - moderate,2 - Medium,2 - Medium,category 41,Group 70,2,0,False,220.23333333333332
INC0006668,2016-03-14 12:07:00,2016-03-17 09:06:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,False,68.98333333333333
INC0006669,2016-03-14 12:08:00,2016-03-23 15:33:00,2016-03-28 15:59:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 48,1,0,False,219.41666666666666
INC0006670,2016-03-14 12:08:00,2016-03-29 15:56:00,2016-04-03 15:59:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 70,7,0,False,363.8
INC0006671,2016-03-14 12:09:00,2016-03-21 11:25:00,2016-03-26 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 70,1,0,False,167.26666666666668
INC0006672,2016-03-14 12:12:00,2016-03-31 18:47:00,2016-04-05 18:59:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 33,0,0,False,414.5833333333333
INC0006673,2016-03-14 12:13:00,2016-03-17 15:52:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 39,2,0,False,75.65
INC0006674,2016-03-14 12:15:00,2016-03-17 15:53:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 39,2,0,False,75.63333333333334
INC0006675,2016-03-14 12:16:00,2016-03-16 10:05:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,False,45.81666666666667
INC0006676,2016-03-14 12:16:00,2016-03-23 10:11:00,2016-03-28 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 26,1,0,False,213.91666666666666
INC0006677,2016-03-14 12:19:00,2016-03-14 14:43:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 27,0,0,False,2.4
INC0006678,2016-03-14 12:19:00,2016-03-24 09:36:00,2016-03-29 09:59:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 64,0,0,False,237.28333333333333
INC0006679,2016-03-14 12:21:00,2016-03-15 11:33:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 27,2,0,False,23.2
INC0006680,2016-03-14 12:22:00,2016-03-24 09:44:00,2016-03-29 09:59:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 64,0,0,False,237.36666666666667
INC0006683,2016-03-14 12:28:00,2016-03-17 10:31:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,False,70.05
INC0006684,2016-03-14 12:31:00,2016-03-18 16:26:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 66,3,0,False,99.91666666666667
INC0006685,2016-03-14 12:32:00,2016-03-22 09:14:00,2016-03-27 09:59:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 46,2,0,False,188.7
INC0006686,2016-03-14 12:37:00,2016-03-14 15:11:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 20,3,0,False,2.566666666666667
INC0006687,2016-03-14 12:38:00,2016-03-14 12:46:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,0,0,False,0.13333333333333333
INC0006689,2016-03-14 12:43:00,2016-03-21 10:32:00,2016-03-26 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 27,0,0,False,165.81666666666666
INC0006690,2016-03-14 12:44:00,2016-03-14 20:10:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 70,1,0,False,7.433333333333334
INC0006691,2016-03-14 12:44:00,2016-03-17 09:43:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,False,68.98333333333333
INC0006692,2016-03-14 12:51:00,2016-03-14 14:29:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,False,1.6333333333333333
INC0006693,2016-03-14 12:53:00,2016-03-14 15:12:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,False,2.316666666666667
INC0006695,2016-03-14 12:56:00,2016-03-14 15:12:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,False,2.2666666666666666
INC0006697,2016-03-14 12:57:00,2016-03-15 11:02:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 27,3,0,False,22.083333333333332
INC0006699,2016-03-14 12:57:00,2016-03-14 14:41:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,False,1.7333333333333334
INC0006700,2016-03-14 12:58:00,2016-03-31 09:41:00,2016-04-05 09:59:00,3 - moderate,2 - Medium,2 - Medium,category 34,Group 25,0,0,False,404.71666666666664
INC0006701,2016-03-14 12:59:00,2016-03-14 14:42:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,False,1.7166666666666666
INC0006702,2016-03-14 13:01:00,2016-03-26 11:36:00,2016-03-31 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 20,2,0,False,286.5833333333333
INC0006703,2016-03-14 13:01:00,2016-03-21 11:33:00,2016-03-26 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,False,166.53333333333333
INC0006706,2016-03-14 13:05:00,2016-03-29 16:37:00,2016-04-03 16:59:00,3 - moderate,2 - Medium,2 - Medium,category 61,Group 73,1,0,False,363.53333333333336
INC0006708,2016-03-14 13:10:00,2016-03-14 13:13:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 53,,0,0,False,0.05
