number,opened_at,resolved_at,closed_at,priority,urgency,impact,category,assignment_group,reassignment_count,reopen_count,made_sla,resolution_time_hours,sla_status
INC0006540,2016-03-14 10:16:00,2016-03-16 15:37:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 21,1,0,false,53.35,Breached SLA
INC0006542,2016-03-14 10:17:00,2016-03-24 13:50:00,2016-03-29 13:59:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 70,2,0,false,243.55,Breached SLA
INC0006543,2016-03-14 10:18:00,2016-03-14 10:20:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 64,0,0,false,0.03333333333333333,Breached SLA
INC0006544,2016-03-14 10:19:00,2016-03-23 14:37:00,2016-03-28 14:59:00,2 - high,1 - High,2 - Medium,category 46,Group 15,1,0,false,220.3,Breached SLA
INC0006545,2016-03-14 10:19:00,2016-03-15 15:42:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,false,29.383333333333333,Breached SLA
INC0006548,2016-03-14 10:21:00,2016-03-14 10:30:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 46,,0,0,false,0.15,Breached SLA
INC0006549,2016-03-14 10:23:00,2016-03-14 11:16:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 20,0,0,false,0.8833333333333333,Breached SLA
INC0006550,2016-03-14 10:24:00,2016-03-22 11:41:00,2016-03-27 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,false,193.28333333333333,Breached SLA
INC0006551,2016-03-14 10:24:00,2016-03-17 17:45:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 25,3,0,false,79.35,Breached SLA
INC0006553,2016-03-14 10:25:00,2016-03-16 10:18:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 35,Group 70,1,0,false,47.88333333333333,Breached SLA
INC0006554,2016-03-14 10:25:00,2016-03-22 14:43:00,2016-03-27 14:59:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 70,1,0,false,196.3,Breached SLA
INC0006555,2016-03-14 10:25:00,2016-03-22 16:18:00,2016-03-27 16:59:00,3 - moderate,2 - Medium,2 - Medium,category 37,,0,0,false,197.88333333333333,Breached SLA
INC0006556,2016-03-14 10:25:00,2016-03-21 11:01:00,2016-03-26 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 35,Group 70,1,0,false,168.6,Breached SLA
INC0006558,2016-03-14 10:27:00,2016-03-14 10:29:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 64,0,0,false,0.03333333333333333,Breached SLA
INC0006559,2016-03-14 10:27:00,2016-03-21 12:05:00,2016-03-26 12:59:00,3 - moderate,2 - Medium,2 - Medium,category 24,Group 25,2,0,false,169.63333333333333,Breached SLA
INC0006561,2016-03-14 10:29:00,2016-03-31 09:38:00,2016-04-05 09:59:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 25,2,0,false,407.15,Breached SLA
INC0006562,2016-03-14 10:30:00,2016-03-21 11:06:00,2016-03-26 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,false,168.6,Breached SLA
INC0006564,2016-03-14 10:31:00,2016-03-14 10:35:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 46,0,0,false,0.06666666666666667,Breached SLA
INC0006566,2016-03-14 10:32:00,2016-03-23 10:53:00,2016-03-28 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 61,Group 73,1,0,false,216.35,Breached SLA
INC0006567,2016-03-14 10:32:00,2016-03-14 10:41:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 61,Group 70,1,0,false,0.15,Breached SLA
INC0006568,2016-03-14 10:33:00,2016-03-16 12:05:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 34,Group 27,0,0,false,49.53333333333333,Breached SLA
INC0006569,2016-03-14 10:33:00,2016-03-15 11:38:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 59,1,0,false,25.083333333333332,Breached SLA
INC0006570,2016-03-14 10:34:00,2016-03-16 09:22:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,false,46.8,Breached SLA
INC0006571,2016-03-14 10:35:00,2016-03-18 07:38:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,2,0,false,93.05,Breached SLA
INC0006573,2016-03-14 10:36:00,2016-03-22 12:37:00,2016-03-27 12:59:00,3 - moderate,2 - Medium,2 - Medium,category 41,Group 70,1,0,false,194.01666666666668,Breached SLA
INC0006574,2016-03-14 10:36:00,2016-03-16 10:48:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 70,1,0,false,48.2,Breached SLA
INC0006575,2016-03-14 10:37:00,2016-03-15 11:08:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 25,1,0,false,24.516666666666666,Breached SLA
INC0006578,2016-03-14 10:39:00,2016-03-14 16:08:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 70,1,0,false,5.483333333333333,Breached SLA
INC0006581,2016-03-14 10:41:00,2016-03-15 09:39:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 64,2,0,false,22.966666666666665,Breached SLA
INC0006582,2016-03-14 10:44:00,2016-03-18 09:54:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 70,4,0,false,95.16666666666667,Breached SLA
INC0006583,2016-03-14 10:45:00,2016-03-22 12:38:00,2016-03-27 12:59:00,3 - moderate,2 - Medium,2 - Medium,category 41,Group 70,1,0,false,193.88333333333333,Breached SLA
INC0006584,2016-03-14 10:48:00,2016-03-15 16:21:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 24,Group 25,0,0,false,29.55,Breached SLA
INC0006585,2016-03-14 10:49:00,2016-03-23 15:44:00,2016-03-28 15:59:00,3 - moderate,2 - Medium,2 - Medium,category 57,Group 70,1,0,false,220.91666666666666,Breached SLA
INC0006587,2016-03-14 10:50:00,2016-03-14 11:47:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 30,0,0,false,0.95,Breached SLA
INC0006588,2016-03-14 10:51:00,2016-03-14 11:43:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 23,3,0,false,0.8666666666666667,Breached SLA
INC0006590,2016-03-14 10:53:00,2016-03-14 11:03:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 51,Group 64,0,0,false,0.16666666666666666,Breached SLA
INC0006592,2016-03-14 10:53:00,2016-03-23 09:07:00,2016-03-28 09:59:00,3 - moderate,2 - Medium,2 - Medium,category 61,Group 74,1,0,false,214.23333333333332,Breached SLA
INC0006593,2016-03-14 10:54:00,2016-03-22 11:21:00,2016-03-27 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 30,0,0,false,192.45,Breached SLA
INC0006595,2016-03-14 10:55:00,2016-03-17 15:28:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 64,0,0,false,76.55,Breached SLA
INC0006602,2016-03-14 11:03:00,2016-03-14 11:42:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 51,Group 64,0,0,false,0.65,Breached SLA
INC0006603,2016-03-14 11:03:00,2016-03-15 11:16:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 30,1,0,false,24.216666666666665,Breached SLA
INC0006605,2016-03-14 11:04:00,2016-03-14 11:17:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,0,0,false,0.21666666666666667,Breached SLA
INC0006607,2016-03-14 11:04:00,2016-03-15 16:43:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 40,Group 70,3,0,false,29.65,Breached SLA
INC0006609,2016-03-14 11:06:00,2016-03-29 17:59:00,2016-04-03 18:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 29,3,0,false,366.8833333333333,Breached SLA
INC0006610,2016-03-14 11:06:00,2016-03-17 08:59:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,false,69.88333333333334,Breached SLA
INC0006611,2016-03-14 11:06:00,2016-03-14 11:18:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,0,0,false,0.2,Breached SLA
INC0006612,2016-03-14 11:06:00,2016-03-15 11:54:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 25,1,0,false,24.8,Breached SLA
INC0006614,2016-03-14 11:09:00,2016-03-15 11:15:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 23,0,0,false,24.1,Breached SLA
INC0006617,2016-03-14 11:13:00,2016-03-24 09:35:00,2016-03-29 09:59:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 64,0,0,false,238.36666666666667,Breached SLA
INC0006619,2016-03-14 11:15:00,2016-03-23 10:00:00,2016-03-28 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 61,Group 73,1,0,false,214.75,Breached SLA
INC0006622,2016-03-14 11:16:00,2016-03-24 12:09:00,2016-03-29 12:59:00,3 - moderate,2 - Medium,2 - Medium,category 61,Group 54,2,0,false,240.88333333333333,Breached SLA
INC0006623,2016-03-14 11:16:00,2016-03-14 12:29:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 64,0,0,false,1.2166666666666666,Breached SLA
INC0006627,2016-03-14 11:18:00,2016-03-24 09:38:00,2016-03-29 09:59:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 64,0,0,false,238.33333333333334,Breached SLA
INC0006629,2016-03-14 11:20:00,2016-03-14 11:28:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,0,0,false,0.13333333333333333,Breached SLA
INC0006630,2016-03-14 11:20:00,2016-03-31 17:43:00,2016-04-05 17:59:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 15,1,0,false,414.3833333333333,Breached SLA
INC0006631,2016-03-14 11:20:00,2016-03-15 15:07:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 39,3,0,false,27.783333333333335,Breached SLA
INC0006632,2016-03-14 11:21:00,2016-03-14 15:30:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 13,Group 23,1,0,false,4.15,Breached SLA
INC0006634,2016-03-14 11:24:00,2016-03-14 14:38:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 24,0,0,false,3.2333333333333334,Breached SLA
INC0006636,2016-03-14 11:27:00,2016-03-17 14:38:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 27,4,0,false,75.18333333333334,Breached SLA
INC0006637,2016-03-14 11:29:00,2016-03-23 08:28:00,2016-03-28 08:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 30,2,1,false,212.98333333333332,Breached SLA
INC0006640,2016-03-14 11:34:00,2016-03-15 16:45:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 70,3,0,false,29.183333333333334,Breached SLA
INC0006642,2016-03-14 11:40:00,2016-03-22 11:32:00,2016-03-27 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 70,1,0,false,191.86666666666667,Breached SLA
INC0006643,2016-03-14 11:41:00,2016-03-22 11:25:00,2016-03-27 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,1,0,false,191.73333333333332,Breached SLA
INC0006646,2016-03-14 11:43:00,2016-03-15 10:55:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 25,0,0,false,23.2,Breached SLA
INC0006647,2016-03-14 11:44:00,2016-03-15 01:21:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,1,1,false,13.616666666666667,Breached SLA
INC0006650,2016-03-14 11:48:00,2016-03-16 14:31:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 66,0,0,false,50.71666666666667,Breached SLA
INC0006651,2016-03-14 11:49:00,2016-03-14 11:52:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 51,Group 64,0,0,false,0.05,Breached SLA
INC0006654,2016-03-14 11:51:00,2016-03-14 12:38:00,2016-03-24 18:52:00,2 - high,2 - Medium,1 - High,category 42,Group 70,0,0,false,0.7833333333333333,Breached SLA
INC0006655,2016-03-14 11:51:00,2016-03-16 16:48:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 27,1,0,false,52.95,Breached SLA
INC0006658,2016-03-14 11:54:00,2016-03-15 12:00:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 34,Group 23,1,0,false,24.1,Breached SLA
INC0006660,2016-03-14 11:57:00,2016-03-16 10:30:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 34,Group 27,1,0,false,46.55,Breached SLA
INC0006663,2016-03-14 12:00:00,2016-03-22 15:48:00,2016-03-27 15:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 25,2,0,false,195.8,Breached SLA
INC0006665,2016-03-14 12:02:00,2016-03-23 16:16:00,2016-03-28 16:59:00,3 - moderate,2 - Medium,2 - Medium,category 41,Group 70,2,0,false,220.23333333333332,Breached SLA
INC0006668,2016-03-14 12:07:00,2016-03-17 09:06:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,false,68.98333333333333,Breached SLA
INC0006669,2016-03-14 12:08:00,2016-03-23 15:33:00,2016-03-28 15:59:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 48,1,0,false,219.41666666666666,Breached SLA
INC0006670,2016-03-14 12:08:00,2016-03-29 15:56:00,2016-04-03 15:59:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 70,7,0,false,363.8,Breached SLA
INC0006671,2016-03-14 12:09:00,2016-03-21 11:25:00,2016-03-26 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 70,1,0,false,167.26666666666668,Breached SLA
INC0006672,2016-03-14 12:12:00,2016-03-31 18:47:00,2016-04-05 18:59:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 33,0,0,false,414.5833333333333,Breached SLA
INC0006673,2016-03-14 12:13:00,2016-03-17 15:52:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 39,2,0,false,75.65,Breached SLA
INC0006674,2016-03-14 12:15:00,2016-03-17 15:53:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 39,2,0,false,75.63333333333334,Breached SLA
INC0006675,2016-03-14 12:16:00,2016-03-16 10:05:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,false,45.81666666666667,Breached SLA
INC0006676,2016-03-14 12:16:00,2016-03-23 10:11:00,2016-03-28 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 26,1,0,false,213.91666666666666,Breached SLA
INC0006677,2016-03-14 12:19:00,2016-03-14 14:43:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 27,0,0,false,2.4,Breached SLA
INC0006678,2016-03-14 12:19:00,2016-03-24 09:36:00,2016-03-29 09:59:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 64,0,0,false,237.28333333333333,Breached SLA
INC0006679,2016-03-14 12:21:00,2016-03-15 11:33:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 27,2,0,false,23.2,Breached SLA
INC0006680,2016-03-14 12:22:00,2016-03-24 09:44:00,2016-03-29 09:59:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 64,0,0,false,237.36666666666667,Breached SLA
INC0006683,2016-03-14 12:28:00,2016-03-17 10:31:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,false,70.05,Breached SLA
INC0006684,2016-03-14 12:31:00,2016-03-18 16:26:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 32,Group 66,3,0,false,99.91666666666667,Breached SLA
INC0006685,2016-03-14 12:32:00,2016-03-22 09:14:00,2016-03-27 09:59:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 46,2,0,false,188.7,Breached SLA
INC0006686,2016-03-14 12:37:00,2016-03-14 15:11:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 20,3,0,false,2.566666666666667,Breached SLA
INC0006687,2016-03-14 12:38:00,2016-03-14 12:46:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,0,0,false,0.13333333333333333,Breached SLA
INC0006689,2016-03-14 12:43:00,2016-03-21 10:32:00,2016-03-26 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 27,0,0,false,165.81666666666666,Breached SLA
INC0006690,2016-03-14 12:44:00,2016-03-14 20:10:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 70,1,0,false,7.433333333333334,Breached SLA
INC0006691,2016-03-14 12:44:00,2016-03-17 09:43:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,false,68.98333333333333,Breached SLA
INC0006692,2016-03-14 12:51:00,2016-03-14 14:29:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,false,1.6333333333333333,Breached SLA
INC0006693,2016-03-14 12:53:00,2016-03-14 15:12:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,false,2.316666666666667,Breached SLA
INC0006695,2016-03-14 12:56:00,2016-03-14 15:12:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,false,2.2666666666666666,Breached SLA
INC0006697,2016-03-14 12:57:00,2016-03-15 11:02:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 20,Group 27,3,0,false,22.083333333333332,Breached SLA
INC0006699,2016-03-14 12:57:00,2016-03-14 14:41:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,false,1.7333333333333334,Breached SLA
INC0006700,2016-03-14 12:58:00,2016-03-31 09:41:00,2016-04-05 09:59:00,3 - moderate,2 - Medium,2 - Medium,category 34,Group 25,0,0,false,404.71666666666664,Breached SLA
INC0006701,2016-03-14 12:59:00,2016-03-14 14:42:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,false,1.7166666666666666,Breached SLA
INC0006702,2016-03-14 13:01:00,2016-03-26 11:36:00,2016-03-31 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 23,Group 20,2,0,false,286.5833333333333,Breached SLA
INC0006703,2016-03-14 13:01:00,2016-03-21 11:33:00,2016-03-26 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 70,1,0,false,166.53333333333333,Breached SLA
INC0006706,2016-03-14 13:05:00,2016-03-29 16:37:00,2016-04-03 16:59:00,3 - moderate,2 - Medium,2 - Medium,category 61,Group 73,1,0,false,363.53333333333336,Breached SLA
INC0006708,2016-03-14 13:10:00,2016-03-14 13:13:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 53,,0,0,false,0.05,Breached SLA
INC0006709,2016-03-14 13:11:00,2016-03-22 11:13:00,2016-03-27 11:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,,1,0,false,190.03333333333333,Breached SLA
INC0006711,2016-03-14 13:12:00,2016-03-14 13:22:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,0,0,false,0.16666666666666666,Breached SLA
INC0006716,2016-03-14 13:19:00,2016-03-14 15:32:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 46,1,0,false,2.216666666666667,Breached SLA
INC0006717,2016-03-14 13:21:00,2016-03-14 15:33:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 51,Group 28,2,0,false,2.2,Breached SLA
INC0006718,2016-03-14 13:21:00,2016-03-23 09:05:00,2016-03-28 09:59:00,3 - moderate,2 - Medium,2 - Medium,category 61,Group 73,1,0,false,211.73333333333332,Breached SLA
INC0006720,2016-03-14 13:22:00,2016-03-15 15:44:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 37,Group 46,1,0,false,26.366666666666667,Breached SLA
INC0006722,2016-03-14 13:22:00,2016-03-14 13:29:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 70,0,0,false,0.11666666666666667,Breached SLA
INC0006724,2016-03-14 13:24:00,2016-03-14 17:08:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 57,0,0,false,3.7333333333333334,Breached SLA
INC0006725,2016-03-14 13:24:00,2016-03-14 16:36:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 57,2,0,false,3.2,Breached SLA
INC0006730,2016-03-14 13:29:00,2016-03-22 10:59:00,2016-03-27 11:59:00,2 - high,1 - High,2 - Medium,category 53,Group 70,9,0,false,189.5,Breached SLA
INC0006731,2016-03-14 13:30:00,2016-03-24 14:17:00,2016-03-29 14:59:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 24,1,0,false,240.78333333333333,Breached SLA
INC0006732,2016-03-14 13:30:00,2016-03-15 16:51:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 29,1,0,false,27.35,Breached SLA
INC0006734,2016-03-14 13:32:00,2016-03-15 10:00:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 25,0,0,false,20.466666666666665,Breached SLA
INC0006735,2016-03-14 13:33:00,2016-03-15 09:40:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 46,Group 39,3,0,false,20.116666666666667,Breached SLA
INC0006736,2016-03-14 13:37:00,2016-03-22 10:58:00,2016-03-27 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 66,2,0,false,189.35,Breached SLA
INC0006739,2016-03-14 13:38:00,2016-03-14 15:31:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 9,Group 25,0,0,false,1.8833333333333333,Breached SLA
INC0006742,2016-03-14 13:44:00,2016-03-14 13:55:00,2016-03-24 18:52:00,3 - moderate,2 - Medium,2 - Medium,category 42,Group 70,0,0,false,0.18333333333333332,Breached SLA
INC0006743,2016-03-14 13:44:00,2016-03-16 02:12:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 41,Group 70,2,0,false,36.46666666666667,Breached SLA
INC0006744,2016-03-14 13:44:00,2016-03-16 02:06:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 41,,1,0,false,36.36666666666667,Breached SLA
INC0006745,2016-03-14 13:45:00,2016-03-17 19:45:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,1,0,false,78.0,Breached SLA
INC0006749,2016-03-14 13:46:00,2016-03-16 10:17:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 41,,1,0,false,44.516666666666666,Breached SLA
INC0006751,2016-03-14 13:49:00,2016-03-18 11:08:00,2016-03-24 19:00:00,3 - moderate,2 - Medium,2 - Medium,category 53,Group 70,2,0,false,93.31666666666666,Breached SLA
INC0006753,2016-03-14 13:50:00,2016-03-23 10:12:00,2016-03-28 10:59:00,3 - moderate,2 - Medium,2 - Medium,category 26,Group 26,2,0,false,212.36666666666667,Breached SLA
